"ID"	"IRI"	"PreferredTerm"	"Description"	"Code"
"urn:miriam:uberon:0000152"	"http://purl.obolibrary.org/obo/UBERON_0000152"	"pelvic fin"	"Paired fin located in the abdominal position of the body."	"0000152"
"urn:miriam:uberon:0000153"	"http://purl.obolibrary.org/obo/UBERON_0000153"	"anterior region of body"		"0000153"
"urn:miriam:uberon:0000154"	"http://purl.obolibrary.org/obo/UBERON_0000154"	"posterior region of body"		"0000154"
"urn:miriam:uberon:0000155"	"http://purl.obolibrary.org/obo/UBERON_0000155"	"theca cell layer"	"A layer of the ovarian follicle that consists of theca cells."	"0000155"
"urn:miriam:uberon:0000156"	"http://purl.obolibrary.org/obo/UBERON_0000156"	"theca externa"	"The theca externa is the outer layers of the theca folliculi. It contains abundant collagen and is mainly supportive."	"0000156"
"urn:miriam:uberon:0000157"	"http://purl.obolibrary.org/obo/UBERON_0000157"	"theca interna"	"Theca interna cells express receptors for luteinizing hormone, which when activated will stimulate the production of androstenedione from cholesterol by the enzyme desmolase. Androstenedione ultimately gives the granulosa cells the precursor substrate for estrogen manufacturing."	"0000157"
"urn:miriam:uberon:0000158"	"http://purl.obolibrary.org/obo/UBERON_0000158"	"membranous layer"		"0000158"
"urn:miriam:uberon:0000159"	"http://purl.obolibrary.org/obo/UBERON_0000159"	"anal canal"	"The terminal part of the large intestine, continuous proximally with the rectum and distally terminates with the anus."	"0000159"
"urn:miriam:uberon:0000160"	"http://purl.obolibrary.org/obo/UBERON_0000160"	"intestine"	"Segment of the alimentary canal extending from the stomach to the anus and, in humans and other mammals, consists of two segments, the small intestine and the large intestine."	"0000160"
"urn:miriam:uberon:0000161"	"http://purl.obolibrary.org/obo/UBERON_0000161"	"orifice"	"Anatomical conduit that connects two adjacent body spaces (or a body space with the space surrounding the organism)[FMA,modified]."	"0000161"
"urn:miriam:uberon:0000162"	"http://purl.obolibrary.org/obo/UBERON_0000162"	"cloaca"	"Common chamber into which the intestines and excretory system opens. Arises during development in all vertebrates, but in many it becomes subdivided, lost or incorporated into other structures"	"0000162"
"urn:miriam:uberon:0000163"	"http://purl.obolibrary.org/obo/UBERON_0000163"	"embryonic cloaca"	"endoderm-lined chamber that develops as pouch-like dilation of the caudal end of the hindgut and receives the allantois ventrally and two mesonephric ducts laterally; caudally it ends blindly at the cloacal membrane formed by the union of proctodeal (anal pit) ectoderm and cloacal endoderm, with no intervening mesoderm[MP]."	"0000163"
"urn:miriam:uberon:0000164"	"http://purl.obolibrary.org/obo/UBERON_0000164"	"primitive urogenital sinus"	"the ventral part of the cloaca remaining after septation of the rectum, which further develops into part of the bladder, part of the prostatic part of the male urethra and the urethra and vestibule in females"	"0000164"
"urn:miriam:uberon:0000165"	"http://purl.obolibrary.org/obo/UBERON_0000165"	"mouth"	"The proximal portion of the digestive tract, containing the oral cavity and bounded by the oral opening. In vertebrates, this extends to the pharynx and includes gums, lips, tongue and parts of the palate. Typically also includes the teeth, except where these occur elsewhere (e.g. pharyngeal jaws) or protrude from the mouth (tusks)."	"0000165"
"urn:miriam:uberon:0000166"	"http://purl.obolibrary.org/obo/UBERON_0000166"	"oral opening"	"The orifice that connects the mouth to the exterior of the body."	"0000166"
"urn:miriam:uberon:0000167"	"http://purl.obolibrary.org/obo/UBERON_0000167"	"oral cavity"	"Anatomical cavity at the start of the digestive tract that that is enclosed by the mouth. The boundaries and contents vary depending on the species. In vertebrates, the boundaries are the oral opening, the cheeks, the palate and (if present) the palatoglossal arch - if this is not present then the mouth and pharynx form the oropharyngeal cavity. The buccal cavity contains the teeth, tongue and palate (when present)"	"0000167"
"urn:miriam:uberon:0000168"	"http://purl.obolibrary.org/obo/UBERON_0000168"	"proximal-distal subdivision of colon"	"A section dividing a colon along a proximal-distal axis."	"0000168"
"urn:miriam:uberon:0000170"	"http://purl.obolibrary.org/obo/UBERON_0000170"	"pair of lungs"	"The pair of anatomical structures comprised of a left lung and right lung."	"0000170"
"urn:miriam:uberon:0000171"	"http://purl.obolibrary.org/obo/UBERON_0000171"	"respiration organ"	"Organ that functions in gaseous exchange between an organism and its environment. In plants, microorganisms, and many small animals, air or water makes direct contact with the organism's cells or tissue fluids, and the processes of diffusion supply the organism with dioxygen (O2) and remove carbon dioxide (CO2). In larger animals the efficiency of gaseous exchange is improved by specialized respiratory organs, such as lungs and gills, which are ventilated by breathing mechanisms."	"0000171"
"urn:miriam:uberon:0000172"	"http://purl.obolibrary.org/obo/UBERON_0000172"	"vomit"	"A bodily fluid consisting of the expulsed contents of the stomach disgorged through the mouth or nose that happens as a result of a vomit reflex."	"0000172"
"urn:miriam:uberon:0000173"	"http://purl.obolibrary.org/obo/UBERON_0000173"	"amniotic fluid"	"Amniotic fluid is a bodily fluid consisting of watery liquid surrounding and cushioning a growing fetus within the amnion. It allows the fetus to move freely without the walls of the uterus being too tight against its body. Buoyancy is also provided. The composition of the fluid changes over the course of gestation. Initially, amniotic fluid is similar to maternal plasma, mainly water with electrolytes. As the fetus develops, proteins, carbohydrates, lipids, phospholipids originating from the lungs, fetal cells, and urea are deposited in the fluid."	"0000173"
"urn:miriam:uberon:0000174"	"http://purl.obolibrary.org/obo/UBERON_0000174"	"excreta"	"A portion of organism substance that is the product of an excretion process that will be eliminated from the body. An excretion process is elimination by an organism of the waste products that arise as a result of metabolic activity"	"0000174"
"urn:miriam:uberon:0000175"	"http://purl.obolibrary.org/obo/UBERON_0000175"	"pleural effusion"	"Pleural effusion is a bodily fluid that is produced in exess and accumulates in the pleural cavity, the fluid-filled space that surrounds the lungs. Excessive amounts of such fluid can impair breathing by limiting the expansion of the lungs during inhalation."	"0000175"
"urn:miriam:uberon:0000176"	"http://purl.obolibrary.org/obo/UBERON_0000176"	"oronasal secretion"	"A bodily fluid secreted from the body via the mouth or nose."	"0000176"
"urn:miriam:uberon:0000177"	"http://purl.obolibrary.org/obo/UBERON_0000177"	"pus"	"Pus is a bodily fluid consisting of a whitish-yellow or yellow substance produced during inflammatory responses of the body that can be found in regions of pyogenic bacterial infections. Pus is produced from the dead and living cells which travel into the intercellular spaces around the affected cells."	"0000177"
"urn:miriam:uberon:0000178"	"http://purl.obolibrary.org/obo/UBERON_0000178"	"blood"	"A fluid that is composed of blood plasma and erythrocytes."	"0000178"
"urn:miriam:uberon:0000179"	"http://purl.obolibrary.org/obo/UBERON_0000179"	"haemolymphatic fluid"	"Circulating fluid that is part of the hemolymphoid system. Blood, lymph, interstitial fluid or its analogs."	"0000179"
"urn:miriam:uberon:0000180"	"http://purl.obolibrary.org/obo/UBERON_0000180"	"lateral lumbar region of abdomen"	"A region of the posterior torso (lower back) beneath the ribs and above the ilium."	"0000180"
"urn:miriam:uberon:0000199"	"http://purl.obolibrary.org/obo/UBERON_0000199"	"neck of radius"	"The narrow part of the shaft of the radius just below the head."	"0000199"
"urn:miriam:uberon:0000200"	"http://purl.obolibrary.org/obo/UBERON_0000200"	"gyrus"	"A ridge on the cerebral cortex. It is generally surrounded by one or more sulci ."	"0000200"
"urn:miriam:uberon:0000201"	"http://purl.obolibrary.org/obo/UBERON_0000201"	"endothelial blood brain barrier"	"A blood brain barrier that is composed of endothelial cells."	"0000201"
"urn:miriam:uberon:0000202"	"http://purl.obolibrary.org/obo/UBERON_0000202"	"glial blood brain barrier"	"A blood brain barrier composed of glial cells."	"0000202"
"urn:miriam:uberon:0000203"	"http://purl.obolibrary.org/obo/UBERON_0000203"	"pallium"	"Dorsal part (roof region) of the telencephalon[GO]."	"0000203"
"urn:miriam:uberon:0000204"	"http://purl.obolibrary.org/obo/UBERON_0000204"	"ventral part of telencephalon"	"Dorsal part (base region) of the telencephalon."	"0000204"
"urn:miriam:uberon:0000205"	"http://purl.obolibrary.org/obo/UBERON_0000205"	"papula"	"A thin protuberance on the surface of the body of an echinoderm containing diverticula of the water vascular system lined by ciliated peritoneum. Along with tube feet, provide the principle gas exchange surfaces.."	"0000205"
"urn:miriam:uberon:0000206"	"http://purl.obolibrary.org/obo/UBERON_0000206"	"pharyngeal gill"	"A gill that develops in the walls of the pharynx along a series of gill slits opening to the exterior. In fish, the gills are located on both sides of the pharynx."	"0000206"
"urn:miriam:uberon:0000207"	"http://purl.obolibrary.org/obo/UBERON_0000207"	"compound eye corneal lens"	"A chitinous extracellular secretion of the four underlying cone cells and the pigment cells."	"0000207"
"urn:miriam:uberon:0000208"	"http://purl.obolibrary.org/obo/UBERON_0000208"	"obsolete cellular lens"		"0000208"
"urn:miriam:uberon:0000209"	"http://purl.obolibrary.org/obo/UBERON_0000209"	"tetrapod frontal bone"	"the bone forming the forehead and roof of the eye orbit"	"0000209"
"urn:miriam:uberon:0000210"	"http://purl.obolibrary.org/obo/UBERON_0000210"	"tetrapod parietal bone"	"In humans: bone forming side and roof of cranium. Each bone is irregularly quadrilateral in form, and has two surfaces, four borders, and four angles."	"0000210"
"urn:miriam:uberon:0000211"	"http://purl.obolibrary.org/obo/UBERON_0000211"	"ligament"	"Dense regular connective tissue connecting two or more adjacent skeletal elements or supporting an organ."	"0000211"
"urn:miriam:uberon:0000212"	"http://purl.obolibrary.org/obo/UBERON_0000212"	"toilet claw"	"A specialized claw or nail on the foot of certain primates, used for personal grooming."	"0000212"
"urn:miriam:uberon:0000218"	"http://purl.obolibrary.org/obo/UBERON_0000218"	"vertebral arch of axis"	"A neural arch that is part of a vertebral bone 2."	"0000218"
"urn:miriam:uberon:0000219"	"http://purl.obolibrary.org/obo/UBERON_0000219"	"vertebral foramen of atlas"	"."	"0000219"
"urn:miriam:uberon:0000220"	"http://purl.obolibrary.org/obo/UBERON_0000220"	"atlanto-occipital joint"	"The Atlanto-occipital joint (articulation between the atlas and the occipital bone) consists of a pair of condyloid joints. The atlanto-occipital joint is a synovial joint. The ligaments connecting the bones are: Two Articular capsules; Posterior atlantoöccipital membrane; Anterior atlantoöccipital membrane; Lateral atlantoöccipital"	"0000220"
"urn:miriam:uberon:0000221"	"http://purl.obolibrary.org/obo/UBERON_0000221"	"supraauricular point"	"A craniometric point on the posterior root of the zygomatic process of the temporal bone directly above the auricular point."	"0000221"
"urn:miriam:uberon:0000301"	"http://purl.obolibrary.org/obo/UBERON_0000301"	"amniotic cavity"	"A closed space between the embryo and the amnion which contains the amniotic fluid and is formed by the fusion of the parts of the anterior and posterior amniotic folds."	"0000301"
"urn:miriam:uberon:0000303"	"http://purl.obolibrary.org/obo/UBERON_0000303"	"adductor longus"	"An adductor muscle that attaches to the hip and femur. In humans, it is a part of the adductor group of the thigh, that as the name suggests adducts the thigh. The adductor longus muscle forms the medial wall of the femoral triangle[WP, generalized]."	"0000303"
"urn:miriam:uberon:0000304"	"http://purl.obolibrary.org/obo/UBERON_0000304"	"tendon sheath"	"A layer of membrane around a tendon. It has 2 layers: synovial sheath + fibrous tendon sheath"	"0000304"
"urn:miriam:uberon:0000305"	"http://purl.obolibrary.org/obo/UBERON_0000305"	"amnion"	"the thin innermost layer of the extraembryonic membranes that contains the amniotic fluid; the membrane forms a closed sac in which the embryo and later, the fetus, is suspended and protected"	"0000305"
"urn:miriam:uberon:0000307"	"http://purl.obolibrary.org/obo/UBERON_0000307"	"blastula"	"Organism at the blastula stage - an early stage of embryonic development in animals. It is produced by cleavage of a fertilized ovum and consists of a spherical layer of around 128 cells surrounding a central fluid-filled cavity called the blastocoel. The blastula follows the morula and precedes the gastrula in the developmental sequence."	"0000307"
